lead,time_ms,score_group,median_normalized_amplitude,q25_normalized_amplitude,q75_normalized_amplitude,n_waveforms
I,-195.0,Lower quintile,0.15350175051630985,0.09882413248249924,0.27148042770185576,323
I,-192.5,Lower quintile,0.15266634482544122,0.10050366899347159,0.2839194971114482,323
I,-190.0,Lower quintile,0.15266634482544122,0.09943439449137638,0.2847725460956909,323
I,-187.5,Lower quintile,0.15520948503838763,0.10097636397565113,0.2874264878755149,323
I,-185.0,Lower quintile,0.15918395016182693,0.10164605841124233,0.2860568081916114,323
I,-182.5,Lower quintile,0.1581591322189163,0.103576331724453,0.28475954810777965,323
I,-180.0,Lower quintile,0.15954191395829864,0.10248971027475418,0.28977843148688526,323
I,-177.5,Lower quintile,0.16446378163490086,0.10599937584740966,0.29450856760788735,323
I,-175.0,Lower quintile,0.16908311910889756,0.10914443168610637,0.30398199776951507,323
I,-172.5,Lower quintile,0.16995613282929614,0.1100957129462999,0.30759939385140883,323
I,-170.0,Lower quintile,0.17015618748654246,0.11134234941876928,0.30882922139684393,323
I,-167.5,Lower quintile,0.17465749316557522,0.11528953091811045,0.31080271994794006,323
I,-165.0,Lower quintile,0.17839306124967041,0.11720135207175073,0.30633043510796776,323
I,-162.5,Lower quintile,0.17974002093941882,0.11999736677613052,0.30401434157951024,323
I,-160.0,Lower quintile,0.1802891742341618,0.12230009467186059,0.3060693010196198,323
I,-157.5,Lower quintile,0.1805847988364723,0.12023379390519898,0.31029962653488086,323
I,-155.0,Lower quintile,0.18505905919871332,0.12211515812216306,0.31419731403167317,323
I,-152.5,Lower quintile,0.1861191742511735,0.12420990258607884,0.308297818537798,323
I,-150.0,Lower quintile,0.18688245635310713,0.12320441477349318,0.31662249837966827,323
I,-147.5,Lower quintile,0.19158980560025488,0.1227836404546089,0.3161326877187259,323
I,-145.0,Lower quintile,0.19270195946966892,0.12470427394015471,0.3137680089240679,323
I,-142.5,Lower quintile,0.19161153125167,0.12668619589588698,0.3159378938997323,323
I,-140.0,Lower quintile,0.19469646416246922,0.13014031823946898,0.3147494316531787,323
I,-137.5,Lower quintile,0.1918494489702784,0.13080853128633757,0.3090099580972412,323
I,-135.0,Lower quintile,0.1949340289860973,0.1300236570044822,0.3165041837350988,323
I,-132.5,Lower quintile,0.1942957679134745,0.12868145838834227,0.32355902141106513,323
I,-130.0,Lower quintile,0.18933357788651423,0.12599875906208652,0.31876809983680265,323
I,-127.5,Lower quintile,0.1847900871967311,0.1282423044650169,0.3181428987876028,323
I,-125.0,Lower quintile,0.1859198642846317,0.12285789680951982,0.3124291876908512,323
I,-122.5,Lower quintile,0.18373101250810167,0.12079699046549883,0.3021359268820144,323
I,-120.0,Lower quintile,0.18125603760324047,0.11668603987599421,0.3032763845278843,323
I,-117.5,Lower quintile,0.18841370518422446,0.11512835898644447,0.2994030834983611,323
I,-115.0,Lower quintile,0.1823350333770096,0.11123145062054851,0.2980784087474857,323
I,-112.5,Lower quintile,0.18218031096152168,0.10690896579213297,0.2936619438946919,323
I,-110.0,Lower quintile,0.1826017889359921,0.10254078451976997,0.2923198604510221,323
I,-107.5,Lower quintile,0.17940726186386002,0.09553515775132868,0.2882776361006725,323
I,-105.0,Lower quintile,0.16894500165906015,0.09383237584193457,0.2755612644411488,323
I,-102.5,Lower quintile,0.16389701009819457,0.08955010586980412,0.2666929698183501,323
I,-100.0,Lower quintile,0.15704908318181166,0.0849359429157526,0.2620002635870182,323
I,-97.5,Lower quintile,0.15014585763006638,0.08207428265580506,0.25996051393412023,323
I,-95.0,Lower quintile,0.14641264114470431,0.07703516698815827,0.26087445925965236,323
I,-92.5,Lower quintile,0.14303459912589428,0.07835627881259569,0.2526403908547667,323
I,-90.0,Lower quintile,0.13892887305312826,0.07555211842409698,0.2472976324173771,323
I,-87.5,Lower quintile,0.13825262857639609,0.07279437307183992,0.23860131675171475,323
I,-85.0,Lower quintile,0.1305074820982525,0.07144841911138508,0.23287287862385928,323
I,-82.5,Lower quintile,0.1304121135963324,0.06926481882833141,0.23572130107142442,323
I,-80.0,Lower quintile,0.1293799423064518,0.06784973721977691,0.2306203351659201,323
I,-77.5,Lower quintile,0.12254714239394332,0.063047348891283,0.23047566838071887,323
I,-75.0,Lower quintile,0.12317717254401785,0.06328293536784413,0.22702958369764126,323
I,-72.5,Lower quintile,0.12133314889413842,0.062375942653573116,0.22830059725452365,323
I,-70.0,Lower quintile,0.11868612452515961,0.06168599378441757,0.2311575580858503,323
I,-67.5,Lower quintile,0.11875702199253557,0.06122865127593213,0.2258644668904658,323
I,-65.0,Lower quintile,0.11253310049467842,0.061472661429352954,0.22795279526700363,323
I,-62.5,Lower quintile,0.11338448167388222,0.05930297801931572,0.2241853613192234,323
I,-60.0,Lower quintile,0.11602847922093171,0.062035853911088915,0.22339153248265642,323
I,-57.5,Lower quintile,0.11692574231718053,0.062370432893316945,0.22450223158953653,323
I,-55.0,Lower quintile,0.11536350258266306,0.06040155054982613,0.21793103651795928,323
I,-52.5,Lower quintile,0.11437549251588781,0.060649785614143095,0.21973862154035378,323
I,-50.0,Lower quintile,0.11011098455700902,0.05959909887192569,0.22634064636506696,323
I,-47.5,Lower quintile,0.11463602392856632,0.059570388193758254,0.22754958029440292,323
I,-45.0,Lower quintile,0.11277074228945029,0.05863402059897914,0.2171709700009164,323
I,-42.5,Lower quintile,0.10788437444328364,0.05613086492171766,0.22248132845282093,323
I,-40.0,Lower quintile,0.10174329109975853,0.051190167653762775,0.22663029627769476,323
I,-37.5,Lower quintile,0.0950791089407701,0.04561129993418987,0.2239519001965068,323
I,-35.0,Lower quintile,0.09093478773201454,0.03432163135927048,0.20888992380640325,323
I,-32.5,Lower quintile,0.08336181463870405,0.027627736554970278,0.21247950209982713,323
I,-30.0,Lower quintile,0.08819820706581298,0.021421964751474024,0.21950857986542488,323
I,-27.5,Lower quintile,0.09553101059117795,0.027384969610094994,0.24948055505599054,323
I,-25.0,Lower quintile,0.11842447220260302,0.044455304426928466,0.2867876345489675,323
I,-22.5,Lower quintile,0.16498488369656986,0.08107734703870173,0.34845428039661813,323
I,-20.0,Lower quintile,0.23867047110466957,0.1340589463799412,0.4264414586923698,323
I,-17.5,Lower quintile,0.328606161966506,0.21294850839497215,0.5241582077388796,323
I,-15.0,Lower quintile,0.4475137955780633,0.3040628504547446,0.6357381794877041,323
I,-12.5,Lower quintile,0.5808252761216794,0.42749084765535095,0.7227269264718883,323
I,-10.0,Lower quintile,0.6942503665646412,0.5434255537021259,0.8240670693044139,323
I,-7.5,Lower quintile,0.8066546438203929,0.6544240190359087,0.8942524567907506,323
I,-5.0,Lower quintile,0.901323743073841,0.763945118261296,0.9643321308441974,323
I,-2.5,Lower quintile,0.9697704063110386,0.8660903180556176,0.9999664927620834,323
I,0.0,Lower quintile,0.9699032988430005,0.8762656220426714,1.0,323
I,2.5,Lower quintile,0.9115538312345343,0.7892877241554103,0.9639725203074532,323
I,5.0,Lower quintile,0.7974492426332087,0.6375317168473414,0.8748729257920831,323
I,7.5,Lower quintile,0.654025180560456,0.5014152956205036,0.7512637108834348,323
I,10.0,Lower quintile,0.5026518453061151,0.38031618616038076,0.5999611562154284,323
I,12.5,Lower quintile,0.3666988746835836,0.25446756258168746,0.4856485494530519,323
I,15.0,Lower quintile,0.25685369130541114,0.16334049199057663,0.3875190103709684,323
I,17.5,Lower quintile,0.18587307183154184,0.10734885399403171,0.30744074639265495,323
I,20.0,Lower quintile,0.13991601431449588,0.061343524299246756,0.25801252514553974,323
I,22.5,Lower quintile,0.11668582990688264,0.03708679020455706,0.20986117586362513,323
I,25.0,Lower quintile,0.10861142565263676,0.04029251041066884,0.18438229254541427,323
I,27.5,Lower quintile,0.09891278976369078,0.043381861505943135,0.1814241961316933,323
I,30.0,Lower quintile,0.09627636020957513,0.049709621510199344,0.1670321399362072,323
I,32.5,Lower quintile,0.09656215561434789,0.05613292141925595,0.16851659734666363,323
I,35.0,Lower quintile,0.09901918063541919,0.0597551382468243,0.17714025536325748,323
I,37.5,Lower quintile,0.10379916832580777,0.06197258873950999,0.1729936117790598,323
I,40.0,Lower quintile,0.10148848193903791,0.0610265635372149,0.17185807995657532,323
I,42.5,Lower quintile,0.10484815682821398,0.06289843727133511,0.17282555114545767,323
I,45.0,Lower quintile,0.10585456404239385,0.06215184644205555,0.17428518535360982,323
I,47.5,Lower quintile,0.10496295793034317,0.06177709000983879,0.17165628260518917,323
I,50.0,Lower quintile,0.10466038895945037,0.058734097066366786,0.1758608723331142,323
I,52.5,Lower quintile,0.10235298512446268,0.05836881035497521,0.17450623509249505,323
I,55.0,Lower quintile,0.10726197032428686,0.05608291499795921,0.18163405004982824,323
I,57.5,Lower quintile,0.10815956739930462,0.05628385491950351,0.18506722936015657,323
I,60.0,Lower quintile,0.10648928318637303,0.06006616967561059,0.1889494756981836,323
I,62.5,Lower quintile,0.10839538895156997,0.0604613968628466,0.1994359694187221,323
I,65.0,Lower quintile,0.11010591873123422,0.06343031367948138,0.2093314901038112,323
I,67.5,Lower quintile,0.1135880179840402,0.0621769328405056,0.21354375958517285,323
I,70.0,Lower quintile,0.12017450739530407,0.05918195782741287,0.21657299080259507,323
I,72.5,Lower quintile,0.11918003414980938,0.06025837679598831,0.2213428591912449,323
I,75.0,Lower quintile,0.11559215798333594,0.06111722298849621,0.22537057932317556,323
I,77.5,Lower quintile,0.1191225207535342,0.062737926952764,0.23961378077801224,323
I,80.0,Lower quintile,0.1209595651868653,0.06233372392122938,0.22934167350527035,323
I,82.5,Lower quintile,0.122709857598211,0.06077715228634757,0.235010925668697,323
I,85.0,Lower quintile,0.12196748472371385,0.06335018662268996,0.23129522771484842,323
I,87.5,Lower quintile,0.12148178961835294,0.06469599547663599,0.243158548024818,323
I,90.0,Lower quintile,0.11757267469728318,0.0654945330427508,0.24076222099357752,323
I,92.5,Lower quintile,0.12184551040511754,0.06787165522399216,0.23138520778485056,323
I,95.0,Lower quintile,0.11817181236108101,0.06583829196409441,0.23525336626407395,323
I,97.5,Lower quintile,0.11895464737639819,0.06551351742410097,0.2405879867769482,323
I,100.0,Lower quintile,0.12158654602011933,0.06500367770766667,0.24426121438568732,323
I,102.5,Lower quintile,0.12585983029859033,0.06497434180009828,0.25418861630661155,323
I,105.0,Lower quintile,0.12996844629909593,0.06434995700126415,0.2520411628244474,323
I,107.5,Lower quintile,0.13351253923074216,0.06907478589140086,0.25151376723745317,323
I,110.0,Lower quintile,0.1346568252942932,0.067518177297466,0.2452950599735117,323
I,112.5,Lower quintile,0.13393891247970027,0.06917117981004245,0.2455166700788253,323
I,115.0,Lower quintile,0.13277508328014206,0.0669304894649238,0.24744766489344322,323
I,117.5,Lower quintile,0.13503437799268136,0.06945184852475848,0.24448252674259136,323
I,120.0,Lower quintile,0.1341987297409766,0.06950346278465105,0.2438043503549172,323
I,122.5,Lower quintile,0.13009433962558076,0.07074582053913717,0.24674659097216128,323
I,125.0,Lower quintile,0.13009833758877412,0.07256951584317475,0.2505108167358616,323
I,127.5,Lower quintile,0.1332493872963029,0.07035560250334658,0.25830538669870906,323
I,130.0,Lower quintile,0.1411322787446733,0.07275057105795499,0.25983275452883403,323
I,132.5,Lower quintile,0.1396759830731176,0.06938797396105009,0.2643593531437043,323
I,135.0,Lower quintile,0.13952251913617184,0.07370477615439222,0.2686358925860939,323
I,137.5,Lower quintile,0.13831143432393153,0.07477809737609115,0.25736995695078085,323
I,140.0,Lower quintile,0.13563921090822015,0.07523033644604143,0.2650750848898274,323
I,142.5,Lower quintile,0.14151992816570133,0.07771425779927085,0.26786514450416693,323
I,145.0,Lower quintile,0.1448563027445677,0.07827846421387384,0.27082563097166845,323
I,147.5,Lower quintile,0.14709132405500916,0.0767190131155682,0.2779702180634549,323
I,150.0,Lower quintile,0.14632555834870417,0.08076557016726116,0.27698440351825815,323
I,152.5,Lower quintile,0.14719706960139362,0.08316825558767876,0.27126706611142765,323
I,155.0,Lower quintile,0.14699764522157766,0.08490182715485646,0.26808736365369695,323
I,157.5,Lower quintile,0.1497631194753671,0.08488563922668202,0.2816371932519958,323
I,160.0,Lower quintile,0.1508976759312107,0.08759156989274358,0.2886072607537692,323
I,162.5,Lower quintile,0.15266305313815734,0.0881728380900399,0.27675735968335224,323
I,165.0,Lower quintile,0.15434599170402477,0.0905265399025596,0.2797245090106685,323
I,167.5,Lower quintile,0.15898203936742333,0.09300297173653205,0.2829918921538205,323
I,170.0,Lower quintile,0.15898077387285667,0.09427947430231226,0.2834581532634858,323
I,172.5,Lower quintile,0.1605194943015319,0.0931699641411014,0.27170745935707236,323
I,175.0,Lower quintile,0.15852704264324965,0.09301275762317118,0.2811147075016349,323
I,177.5,Lower quintile,0.16055080530992438,0.09828574001899612,0.29697977337969395,323
I,180.0,Lower quintile,0.1678240251397588,0.09702487612579379,0.29838585098670095,323
I,182.5,Lower quintile,0.16617654753458103,0.09818152264555241,0.3043891995122531,323
I,185.0,Lower quintile,0.16829196165311855,0.09914964775157581,0.3063930369921249,323
I,187.5,Lower quintile,0.17305619953852894,0.10266064606990186,0.30482337274122207,323
I,190.0,Lower quintile,0.17765413967368998,0.10666229850117948,0.3078822009569087,323
I,192.5,Lower quintile,0.18241454836903814,0.10927860955579935,0.310053927955545,323
I,195.0,Lower quintile,0.18784080436517153,0.10839563539108255,0.3181036000981807,323
I,197.5,Lower quintile,0.18900955049531715,0.1075590127162244,0.3144841647811347,323
I,200.0,Lower quintile,0.19213054488085732,0.11064123213493676,0.32698188415015755,323
I,202.5,Lower quintile,0.1967078006145008,0.11181104597181496,0.34233307223568976,323
I,205.0,Lower quintile,0.19892581477395194,0.11462990341495541,0.33727277932043154,323
I,207.5,Lower quintile,0.20232542752310353,0.11758431116214416,0.3344382136735782,323
I,210.0,Lower quintile,0.20525381669795703,0.12647448379740334,0.3449579719658585,323
I,212.5,Lower quintile,0.21716785278947576,0.12708154872148594,0.3563980023747271,323
I,215.0,Lower quintile,0.21589080044558356,0.12746175279445296,0.36308975648252306,323
I,217.5,Lower quintile,0.21773958934349513,0.13206963844098177,0.3621310491465354,323
I,220.0,Lower quintile,0.2208598382773819,0.13169323778784747,0.36409220480485405,323
I,222.5,Lower quintile,0.22682820223674652,0.13063875103835101,0.3676607054501575,323
I,225.0,Lower quintile,0.2316810917458449,0.1383851596095353,0.3694775752571527,323
I,227.5,Lower quintile,0.23789729499773296,0.1388499689378448,0.3714495565638561,323
I,230.0,Lower quintile,0.24319309935683472,0.1439839500872095,0.3792362837711081,323
I,232.5,Lower quintile,0.24913955825106843,0.14586698049968433,0.3875953678756392,323
I,235.0,Lower quintile,0.2558926061318429,0.15081398420652634,0.3918488868094854,323
I,237.5,Lower quintile,0.25605897825643875,0.15085993064371533,0.401618158640788,323
I,240.0,Lower quintile,0.26083404688499034,0.15491523544823158,0.39799941599691346,323
I,242.5,Lower quintile,0.26423438378783587,0.1617625811958301,0.3997328873957555,323
I,245.0,Lower quintile,0.2677774501940321,0.16507719758244366,0.39964777584134037,323
I,247.5,Lower quintile,0.27007684260672693,0.16579755976076754,0.40137291303706274,323
I,250.0,Lower quintile,0.27252677162582734,0.1680357721451491,0.4089418083559838,323
I,252.5,Lower quintile,0.27426752371141877,0.17189462559414254,0.4120471332647202,323
I,255.0,Lower quintile,0.2750007063091816,0.1778336418239596,0.41585718196329546,323
I,257.5,Lower quintile,0.28109007563264143,0.17533151324907584,0.4220139085974678,323
I,260.0,Lower quintile,0.28104865827745606,0.18108772953919366,0.41656110680861047,323
I,262.5,Lower quintile,0.2848566391481093,0.18498133129221878,0.4161279004388484,323
I,265.0,Lower quintile,0.2874689801108778,0.18936372117237643,0.4122551808912801,323
I,267.5,Lower quintile,0.2803267270089768,0.1908304257281983,0.4125630335670863,323
I,270.0,Lower quintile,0.27371259029045547,0.1939383176057592,0.4132071754047034,323
I,272.5,Lower quintile,0.2732354111090821,0.19050609823716366,0.413923227192158,323
I,275.0,Lower quintile,0.27460817482235883,0.1883763980573941,0.4152144522202016,323
I,277.5,Lower quintile,0.2723456452664284,0.18341845399998996,0.4140112186359505,323
I,280.0,Lower quintile,0.26582155458108103,0.1811723354581818,0.408414480852531,323
I,282.5,Lower quintile,0.2666825431087085,0.18165523069361872,0.40799336279274023,323
I,285.0,Lower quintile,0.26870994224113526,0.17986451247786583,0.40357347960456114,323
I,287.5,Lower quintile,0.2688901813838711,0.17180893282392176,0.39982862828185406,323
I,290.0,Lower quintile,0.2626769421157724,0.16922407604512846,0.3911652953841533,323
I,292.5,Lower quintile,0.2644416916289827,0.16837150348396734,0.3918889361557081,323
I,295.0,Lower quintile,0.26072395378109076,0.16552550580075126,0.391825830258796,323
I,297.5,Lower quintile,0.257256434280522,0.16484536071018283,0.3880767051360031,323
I,300.0,Lower quintile,0.25127372571093887,0.15608902026379734,0.3829907330055178,323
I,302.5,Lower quintile,0.24854155412259335,0.15393737625445614,0.3817736869221322,323
I,305.0,Lower quintile,0.2440380843165595,0.15214170140293654,0.3715168522680025,323
I,307.5,Lower quintile,0.2377007620446701,0.14436797537914944,0.3756201198236184,323
I,310.0,Lower quintile,0.2344460603928098,0.14324424206393344,0.37213535553224614,323
I,312.5,Lower quintile,0.23506011254688122,0.14186030471034267,0.3702029945867673,323
I,315.0,Lower quintile,0.22922904599571087,0.14319388360418495,0.36189589824765483,323
I,317.5,Lower quintile,0.21786554555431148,0.1400769154910801,0.3632092503535841,323
I,320.0,Lower quintile,0.22298401565684248,0.13444412169464715,0.3584609762834669,323
I,322.5,Lower quintile,0.21745113777677866,0.1283348099571618,0.35934304900465514,323
I,325.0,Lower quintile,0.21254366119824925,0.12642211895553546,0.3579140148350273,323
I,327.5,Lower quintile,0.20258821159957563,0.12794667396402193,0.35041496544601747,323
I,330.0,Lower quintile,0.1922669412767893,0.12132374146426221,0.3495629254825007,323
I,332.5,Lower quintile,0.19260456827184388,0.11476298435440606,0.3478974591561619,323
I,335.0,Lower quintile,0.18428285731668567,0.11257963839921294,0.3456872833147356,323
I,337.5,Lower quintile,0.18257522961236575,0.11345355235507228,0.3404959487710268,323
I,340.0,Lower quintile,0.1804037839548449,0.1101080236503355,0.33757112272319734,323
I,342.5,Lower quintile,0.17949025328976811,0.10869928975314969,0.32517442801516316,323
I,345.0,Lower quintile,0.17844186562479933,0.10660767513076821,0.3118820754432001,323
I,347.5,Lower quintile,0.1736799598243927,0.10378987289198892,0.3134083164374166,323
I,350.0,Lower quintile,0.1717180541923362,0.10229298572608793,0.313561061822077,323
I,352.5,Lower quintile,0.16597220618262307,0.09853927144945782,0.31011276729463666,323
I,355.0,Lower quintile,0.1655788088337593,0.09489809671904323,0.30648582606650954,323
I,357.5,Lower quintile,0.1636529567850505,0.09520781882131468,0.30720430088846307,323
I,360.0,Lower quintile,0.16109361286661256,0.09582671588623756,0.3023919223118881,323
I,362.5,Lower quintile,0.1566611823244433,0.09443529667443107,0.29137026583976927,323
I,365.0,Lower quintile,0.1534587802718943,0.09405467000507962,0.28023214347126,323
I,367.5,Lower quintile,0.14997832646872203,0.09181896854240522,0.2790088138051403,323
I,370.0,Lower quintile,0.1534135399573358,0.08869572627107275,0.27110792446740295,323
I,372.5,Lower quintile,0.1504773653464227,0.09066511984221948,0.2688934004684264,323
I,375.0,Lower quintile,0.1492875516681156,0.08931939477823551,0.2745231473281132,323
I,377.5,Lower quintile,0.14975907111144005,0.09118759012404234,0.2720750131547306,323
I,380.0,Lower quintile,0.1486746603664471,0.091132738570674,0.26941223252423063,323
I,382.5,Lower quintile,0.1484675386794709,0.08960255778114613,0.271356010012263,323
I,385.0,Lower quintile,0.15212368472042428,0.09015924292712717,0.2713235983063703,323
I,387.5,Lower quintile,0.14327580696013775,0.08445665450016773,0.27153781420747547,323
I,390.0,Lower quintile,0.14419764003493502,0.08373387383938079,0.2699403426724727,323
I,392.5,Lower quintile,0.13972816404757873,0.08580341362446725,0.26761126216521747,323
I,395.0,Lower quintile,0.1392857589808341,0.08714112058433092,0.26468786338057404,323
I,397.5,Lower quintile,0.13803184461190918,0.08879657478454189,0.2674167447634266,323
I,400.0,Lower quintile,0.14017417363348345,0.09337746272347276,0.2695683843043795,323
I,402.5,Lower quintile,0.14258570178305938,0.08989691498359263,0.27194612611992297,323
I,405.0,Lower quintile,0.14364193971926467,0.08778904855794839,0.27392123424464354,323
I,407.5,Lower quintile,0.14378406120256348,0.08754118073098999,0.28114214283779504,323
I,410.0,Lower quintile,0.14229552430427034,0.09071195477401393,0.28616977397977394,323
I,412.5,Lower quintile,0.14394716905769112,0.08804202439769096,0.2795913333500465,323
I,415.0,Lower quintile,0.14525277086008903,0.08615331036571452,0.27280623601408693,323
I,417.5,Lower quintile,0.14780416437603533,0.08617602292950374,0.27747019516203186,323
I,420.0,Lower quintile,0.1426206168314022,0.08704433510064952,0.2679067095797752,323
I,422.5,Lower quintile,0.14001066666878628,0.08859926542115698,0.27447356564764536,323
I,425.0,Lower quintile,0.1395632312336057,0.0883629177331863,0.2719575911198685,323
I,427.5,Lower quintile,0.1434572916906557,0.08754790874079027,0.271688702543773,323
I,430.0,Lower quintile,0.14253987112584096,0.08881257653806737,0.26666850919850016,323
I,432.5,Lower quintile,0.14350465339578297,0.08579648115466365,0.26914966598355594,323
I,435.0,Lower quintile,0.14422013018026542,0.0898829638474771,0.2612897085377916,323
I,437.5,Lower quintile,0.14476554499198155,0.08892985363418549,0.25673027352668243,323
I,440.0,Lower quintile,0.1404530371928455,0.08723348237630665,0.2522075338629961,323
I,442.5,Lower quintile,0.1401659983534159,0.08767998647774286,0.25387995845361105,323
I,445.0,Lower quintile,0.1426206168314022,0.08499290074125646,0.25603940750424536,323
I,447.5,Lower quintile,0.14034626908778178,0.08251458494207586,0.2666834793385058,323
I,450.0,Lower quintile,0.13921150101656604,0.08108141269210307,0.25938673068598633,323
I,452.5,Lower quintile,0.1376210090873672,0.07971835865696171,0.25862850303846674,323
I,455.0,Lower quintile,0.1382970672302411,0.0831555419656583,0.2564981627653574,323
I,457.5,Lower quintile,0.1410282946119728,0.08143770828277846,0.2580404752818157,323
I,460.0,Lower quintile,0.14290185483863754,0.0831737748962118,0.25662459356861234,323
I,462.5,Lower quintile,0.14078215628865157,0.08371292563999327,0.25187625133796876,323
I,465.0,Lower quintile,0.1397365658635032,0.0806285348612295,0.250750882815201,323
I,467.5,Lower quintile,0.1455639794371572,0.08217840759399973,0.2505772529346797,323
I,470.0,Lower quintile,0.14293057661803532,0.08285543863299732,0.2513687516483803,323
I,472.5,Lower quintile,0.14018488476097482,0.0823370606132334,0.2672539527204366,323
I,475.0,Lower quintile,0.14232496782090684,0.08149978483020955,0.26130128752253456,323
I,477.5,Lower quintile,0.1413856346987399,0.08280332146975705,0.2639355226153202,323
I,480.0,Lower quintile,0.13896689112756774,0.0816807933838895,0.2586718420368542,323
I,482.5,Lower quintile,0.14125861815539115,0.0808664084514816,0.2659049785161628,323
I,485.0,Lower quintile,0.14262293891701208,0.08252460759386654,0.2674300757298571,323
I,487.5,Lower quintile,0.14314216422934303,0.08204939719797638,0.2550506048446839,323
I,490.0,Lower quintile,0.14360642591707426,0.07998189793798272,0.26058780829991224,323
I,492.5,Lower quintile,0.1407839579259764,0.08133812163949444,0.2602437354549483,323
I,495.0,Lower quintile,0.14140502919905756,0.08440901064094924,0.2520981173989765,323
I,497.5,Lower quintile,0.1422619310620475,0.08620628548845438,0.24206538790728704,323
II,-500.0,Lower quintile,0.2516752894480022,0.11406206278884604,0.4715295916117217,323
II,-497.5,Lower quintile,0.25362184553069334,0.12097420063804828,0.4776177446980657,323
II,-495.0,Lower quintile,0.2609707646173469,0.12375343668206193,0.4860720141346082,323
II,-492.5,Lower quintile,0.25650181899287433,0.11813631197035297,0.47133130057800765,323
II,-490.0,Lower quintile,0.2584498095150568,0.11474413435646072,0.4767216862175208,323
II,-487.5,Lower quintile,0.2570595696373597,0.12319128197025672,0.4763123993164622,323
II,-485.0,Lower quintile,0.2584498095150568,0.11960542405218796,0.4756356984327941,323
II,-482.5,Lower quintile,0.25931206688260067,0.11716471824965527,0.4745550623246261,323
II,-480.0,Lower quintile,0.25523322401753945,0.12057015455578599,0.4775743730181372,323
II,-477.5,Lower quintile,0.25605340563337753,0.13035934943884836,0.47879187728232997,323
II,-475.0,Lower quintile,0.25467127768140907,0.1268059766279729,0.4632757477678774,323
II,-472.5,Lower quintile,0.24715683497619076,0.13093745396334733,0.48680730291934393,323
II,-470.0,Lower quintile,0.24845661492236,0.13599050573114313,0.4786059115931992,323
II,-467.5,Lower quintile,0.25423343202669624,0.1278500189567624,0.4568578553783379,323
II,-465.0,Lower quintile,0.24717939555678167,0.12935021898645427,0.46356203686231734,323
II,-462.5,Lower quintile,0.24531360739218155,0.13190927469722757,0.46623630454923304,323
II,-460.0,Lower quintile,0.24522224829771397,0.12762798334280911,0.4590807957502363,323
II,-457.5,Lower quintile,0.24372108196427217,0.12360356117105081,0.46295093273593224,323
II,-455.0,Lower quintile,0.24454335471570182,0.1254487877784955,0.45439334382153934,323
II,-452.5,Lower quintile,0.2514895596366999,0.1225066749715436,0.4701580654390858,323
II,-450.0,Lower quintile,0.2510532338567336,0.12197810633604475,0.4544462130515488,323
II,-447.5,Lower quintile,0.25388298869645115,0.11717831706079124,0.4604053640281113,323
II,-445.0,Lower quintile,0.25000800861964845,0.12225469984698197,0.46027644172676974,323
II,-442.5,Lower quintile,0.2379001339766201,0.11914655595749421,0.4662028284222004,323
II,-440.0,Lower quintile,0.2350784897946436,0.11801435075364514,0.46712379280600846,323
II,-437.5,Lower quintile,0.24356832980246196,0.1193053910079803,0.46679701102959237,323
II,-435.0,Lower quintile,0.23023846571242088,0.11796420111980593,0.4535506282566225,323
II,-432.5,Lower quintile,0.23302312167994024,0.11413519046633863,0.4557912838539535,323
II,-430.0,Lower quintile,0.2497291230623077,0.11691884759593088,0.45530481495943903,323
II,-427.5,Lower quintile,0.24319595351180856,0.11493869963110553,0.45244853256826045,323
II,-425.0,Lower quintile,0.22854181328277315,0.11472598522494644,0.45323825731612766,323
II,-422.5,Lower quintile,0.24331967998677229,0.11233582616931048,0.4656627421016881,323
II,-420.0,Lower quintile,0.23069145360445853,0.1149492572854721,0.4544025411260714,323
II,-417.5,Lower quintile,0.22658714712485734,0.11270610064122713,0.45287437405545106,323
II,-415.0,Lower quintile,0.22894247106225715,0.11053888757777901,0.4461943758999226,323
II,-412.5,Lower quintile,0.2306196993417991,0.11636137765479,0.4538053963383182,323
II,-410.0,Lower quintile,0.2221377119585603,0.11866574486253817,0.4546633415773156,323
II,-407.5,Lower quintile,0.21861048599355842,0.11661878450245436,0.45580178799382665,323
II,-405.0,Lower quintile,0.23110122118084456,0.11661171409171688,0.4525366987606788,323
II,-402.5,Lower quintile,0.23005556088668433,0.11700533686847692,0.4660723874707838,323
II,-400.0,Lower quintile,0.21966896157329366,0.11405164006440424,0.4526330949294175,323
II,-397.5,Lower quintile,0.23186876009602053,0.1097127063888468,0.44707403028489145,323
II,-395.0,Lower quintile,0.23176884622692706,0.11082021012637097,0.44789105181080324,323
II,-392.5,Lower quintile,0.22593958009262743,0.1116720152134776,0.45396560599487484,323
II,-390.0,Lower quintile,0.2277029724689625,0.11257072150155951,0.4545192343965779,323
II,-387.5,Lower quintile,0.23228163296383655,0.11143859951294241,0.45099062376028565,323
II,-385.0,Lower quintile,0.2271779877945428,0.11483182179815862,0.45710301466638587,323
II,-382.5,Lower quintile,0.22535201753040435,0.10952846126783986,0.4549001114930872,323
II,-380.0,Lower quintile,0.2321655332214771,0.111394064112699,0.4528663093582782,323
II,-377.5,Lower quintile,0.23208601095748432,0.10912355605916906,0.4395950114381351,323
II,-375.0,Lower quintile,0.22584399256308582,0.10975320148311513,0.448231760925871,323
